"tm","account","symbol","position"
2018-10-18 06:53:21:483034,TEST,USDCNH,-9915182.075596
2018-10-18 06:49:34:332764,TEST,USDCNH,-9915183.075596
2018-10-18 06:49:33:704004,TEST,USDCNH,-9915184.075596
2018-10-18 06:49:33:360705,TEST,USDCNH,-9915185.075596
2018-10-18 06:44:50:276651,TEST,USDCNH,-9915186.075596
2018-10-18 06:44:49:767272,TEST,USDCNH,-9915187.075596
2018-10-18 06:44:48:899085,TEST,USDCNH,-9915188.075596
2018-10-18 06:44:48:160380,TEST,USDCNH,-9915189.075596
2018-10-18 06:44:34:867568,TEST,USDCNH,-9915190.075596
2018-10-18 06:44:07:993937,TEST,USDCNH,-9915191.075596
2018-10-18 06:44:07:597009,TEST,USDCNH,-9915192.075596
2018-10-18 06:44:07:261989,TEST,USDCNH,-9915193.075596
2018-10-18 06:44:07:170984,TEST,USDCNH,-9915194.075596
2018-10-18 06:44:06:202635,TEST,USDCNH,-9915195.075596
2018-10-18 06:44:03:074181,TEST,USDCNH,-9915196.075596
2018-10-18 06:44:02:454909,TEST,USDCNH,-9915197.075596
2018-10-18 06:44:00:737085,TEST,USDCNH,-9915198.075596
2018-10-18 06:44:00:376327,TEST,USDCNH,-9915199.075596
2018-10-18 06:43:59:645364,TEST,USDCNH,-9915200.075596
2018-10-12 14:54:16:757409,TEST,USDCNH,-9915201.075596
2018-10-12 14:54:12:859008,TEST,USDCNH,-9915200.075596
2018-10-12 14:54:10:443880,TEST,USDCNH,-9915199.075596
2018-10-12 14:54:09:575135,TEST,USDCNH,-9915198.075596
2018-10-12 14:54:09:026241,TEST,USDCNH,-9915197.075596
2018-10-12 14:54:06:315454,TEST,USDCNH,-9915196.075596
2018-10-12 14:54:04:357900,TEST,USDCNH,-9915195.075596
2018-10-12 14:54:02:984669,TEST,USDCNH,-9915194.075596
2018-10-12 14:54:01:430039,TEST,USDCNH,-9915193.075596
2018-10-12 14:53:59:943729,TEST,USDCNH,-9915192.075596
2018-10-12 14:53:59:554171,TEST,USDCNH,-9915191.075596
2018-10-12 14:53:58:725642,TEST,USDCNH,-9915190.075596
2018-10-12 14:53:54:851512,TEST,USDCNH,-9915189.075596
2018-10-12 14:53:52:728407,TEST,USDCNH,-9915188.075596
2018-10-12 14:53:52:253146,TEST,USDCNH,-9915187.075596
2018-10-12 14:53:52:168464,TEST,USDCNH,-9915186.075596
2018-10-12 14:53:49:814671,TEST,USDCNH,-9915185.075596
2018-10-12 14:53:49:651241,TEST,USDCNH,-9915184.075596
2018-10-12 14:53:48:850470,TEST,USDCNH,-9915183.075596
2018-10-12 14:53:48:559961,TEST,USDCNH,-9915182.075596
2018-10-12 14:53:47:260150,TEST,USDCNH,-9915181.075596
2018-10-12 14:53:46:890561,TEST,USDCNH,-9915180.075596
2018-10-12 14:53:44:836567,TEST,USDCNH,-9915179.075596
2018-10-12 14:53:44:732072,TEST,USDCNH,-9915178.075596
2018-10-12 14:53:41:597446,TEST,USDCNH,-9915177.075596
2018-10-12 14:53:41:587930,TEST,USDCNH,-9915176.075596
2018-10-12 14:53:41:421099,TEST,USDCNH,-9915175.075596
2018-10-12 14:53:41:391794,TEST,USDCNH,-9915174.075596
2018-10-12 13:36:13:530827,TEST,USDCNH,-9915173.075596
2018-10-12 13:36:12:797682,TEST,USDCNH,-9915172.075596
2018-10-12 13:36:12:116928,TEST,USDCNH,-9915171.075596
2018-10-12 13:36:11:729403,TEST,USDCNH,-9915170.075596
2018-10-12 13:36:11:055346,TEST,USDCNH,-9915169.075596
2018-10-12 13:36:10:220083,TEST,USDCNH,-9915168.075596
2018-10-12 13:36:10:173155,TEST,USDCNH,-9915167.075596
2018-10-12 13:36:09:521683,TEST,USDCNH,-9915166.075596
2018-10-12 13:35:46:552958,TEST,USDCNH,-9915165.075596
2018-10-12 13:35:29:479778,TEST,USDCNH,-9915164.075596
2018-10-12 13:35:28:718437,TEST,USDCNH,-9915163.075596
2018-10-12 13:35:21:262038,TEST,USDCNH,-9915162.075596
2018-10-12 13:35:20:756080,TEST,USDCNH,-9915161.075596
2018-10-12 13:35:20:239606,TEST,USDCNH,-9915160.075596
2018-10-12 13:34:37:643741,TEST,USDCNH,-9915159.075596
2018-10-12 13:34:36:918115,TEST,USDCNH,-9915158.075596
2018-10-12 13:34:35:002080,TEST,USDCNH,-9915157.075596
2018-10-12 13:34:34:691357,TEST,USDCNH,-9915156.075596
2018-10-12 13:34:34:405511,TEST,USDCNH,-9915155.075596
2018-10-12 13:34:34:394435,TEST,USDCNH,-9915154.075596
2018-10-12 13:34:34:384943,TEST,USDCNH,-9915153.075596
2018-10-12 13:34:34:183185,TEST,USDCNH,-9915152.075596
2018-10-12 13:34:33:935527,TEST,USDCNH,-9915151.075596
2018-10-12 13:34:33:769088,TEST,USDCNH,-9915150.075596
2018-10-12 13:34:17:999930,TEST,USDCNH,-9915149.075596
2018-10-12 13:34:17:460791,TEST,USDCNH,-9915148.075596
2018-10-12 13:34:17:190325,TEST,USDCNH,-9915147.075596
2018-10-12 13:34:16:535271,TEST,USDCNH,-9915146.075596
2018-10-12 13:34:16:081279,TEST,USDCNH,-9915145.075596
2018-10-12 13:34:15:689401,TEST,USDCNH,-9915144.075596
2018-10-12 13:34:14:191814,TEST,USDCNH,-9915143.075596
2018-10-12 13:34:05:428331,TEST,USDCNH,-9915142.075596
2018-10-12 13:34:04:538378,TEST,USDCNH,-9915141.075596
2018-10-12 13:34:03:520604,TEST,USDCNH,-9915140.075596
2018-10-12 13:34:02:632078,TEST,USDCNH,-9915139.075596
2018-10-12 13:34:02:107514,TEST,USDCNH,-9915138.075596
2018-10-12 13:34:01:757882,TEST,USDCNH,-9915137.075596
2018-10-12 13:34:01:305645,TEST,USDCNH,-9915136.075596
2018-10-12 13:34:00:649274,TEST,USDCNH,-9915135.075596
2018-10-12 13:34:00:122108,TEST,USDCNH,-9915134.075596
2018-10-12 13:03:56:984927,TEST,USDCNH,-9915133.075596
2018-10-12 13:03:56:754510,TEST,USDCNH,-9915134.075596
2018-10-12 13:03:51:380789,TEST,USDCNH,-9915135.075596
2018-10-12 13:03:51:123511,TEST,USDCNH,-9915136.075596
2018-10-12 13:03:50:995097,TEST,USDCNH,-9915137.075596
2018-10-12 13:03:50:273580,TEST,USDCNH,-9915138.075596
2018-10-12 13:02:04:198308,TEST,USDCNH,-9915139.075596
2018-10-12 13:02:01:918581,TEST,USDCNH,-9915140.075596
2018-10-12 13:01:32:970275,TEST,USDCNH,-9915141.075596
2018-10-12 13:01:32:206816,TEST,USDCNH,-9915142.075596
2018-10-12 13:01:31:109214,TEST,USDCNH,-9915143.075596
2018-10-12 13:01:30:453562,TEST,USDCNH,-9915144.075596
2018-10-12 13:01:29:767787,TEST,USDCNH,-9915145.075596
2018-10-12 13:01:28:810750,TEST,USDCNH,-9915146.075596
2018-10-12 13:01:27:760248,TEST,USDCNH,-9915147.075596
2018-10-12 13:01:26:729049,TEST,USDCNH,-9915148.075596
2018-10-12 13:01:19:966471,TEST,USDCNH,-9915149.075596
2018-10-12 13:01:18:249429,TEST,USDCNH,-9915150.075596
2018-10-12 13:01:15:163582,TEST,USDCNH,-9915151.075596
2018-10-12 13:01:14:638137,TEST,USDCNH,-9915152.075596
2018-10-12 13:01:14:133033,TEST,USDCNH,-9915153.075596
2018-10-12 13:01:13:810916,TEST,USDCNH,-9915154.075596
2018-10-12 13:01:13:223269,TEST,USDCNH,-9915155.075596
2018-10-12 13:01:12:768142,TEST,USDCNH,-9915156.075596
2018-10-12 13:01:11:929493,TEST,USDCNH,-9915157.075596
2018-10-12 13:01:11:466327,TEST,USDCNH,-9915158.075596
2018-10-12 13:01:11:003286,TEST,USDCNH,-9915159.075596
2018-10-12 13:01:10:979340,TEST,USDCNH,-9915160.075596
2018-10-12 13:01:10:958557,TEST,USDCNH,-9915161.075596
2018-10-12 13:01:10:881174,TEST,USDCNH,-9915162.075596
2018-10-12 13:01:10:858757,TEST,USDCNH,-9915163.075596
2018-10-12 13:01:10:809779,TEST,USDCNH,-9915164.075596
2018-10-12 13:01:10:274025,TEST,USDCNH,-9915165.075596
2018-10-12 12:49:02:326286,TEST,USDCNH,-9915166.075596
2018-10-12 12:49:01:775345,TEST,USDCNH,-9915167.075596
2018-10-12 12:49:00:806211,TEST,USDCNH,-9915168.075596
2018-10-12 12:49:00:141013,TEST,USDCNH,-9915169.075596
2018-10-12 12:48:59:725333,TEST,USDCNH,-9915170.075596
2018-10-12 12:48:59:199775,TEST,USDCNH,-9915171.075596
2018-10-12 12:48:59:067399,TEST,USDCNH,-9915172.075596
2018-10-12 12:48:58:993137,TEST,USDCNH,-9915173.075596
2018-10-12 12:48:58:454952,TEST,USDCNH,-9915174.075596
2018-10-12 12:48:58:447704,TEST,USDCNH,-9915175.075596
2018-10-12 12:48:41:588746,TEST,USDCNH,-9915176.075596
2018-10-12 12:48:41:069325,TEST,USDCNH,-9915177.075596
2018-10-12 12:48:40:691012,TEST,USDCNH,-9915178.075596
2018-10-12 12:48:40:557921,TEST,USDCNH,-9915179.075596
2018-10-12 12:48:40:478592,TEST,USDCNH,-9915180.075596
2018-10-12 12:48:40:401536,TEST,USDCNH,-9915181.075596
2018-10-12 12:48:36:511525,TEST,USDCNH,-9915182.075596
2018-10-12 12:48:36:065681,TEST,USDCNH,-9915183.075596
2018-10-12 12:48:35:973257,TEST,USDCNH,-9915184.075596
2018-10-12 12:48:35:652054,TEST,USDCNH,-9915185.075596
2018-10-12 12:48:35:598247,TEST,USDCNH,-9915186.075596
2018-10-12 12:48:35:109769,TEST,USDCNH,-9915187.075596
2018-10-12 12:46:26:627757,TEST,USDCNH,-9915188.075596
2018-10-12 12:46:24:992591,TEST,USDCNH,-9915189.075596
2018-10-12 12:46:10:986456,TEST,USDCNH,-9915190.075596
2018-10-12 12:46:10:582918,TEST,USDCNH,-9915191.075596
2018-10-12 12:45:39:859744,TEST,USDCNH,-9915192.075596
2018-10-12 12:45:39:763599,TEST,USDCNH,-9915193.075596
2018-10-12 12:45:39:198270,TEST,USDCNH,-9915194.075596
2018-10-12 12:45:38:936842,TEST,USDCNH,-9915195.075596
2018-10-12 12:43:38:438775,TEST,USDCNH,-9915196.075596
2018-10-12 12:43:37:804993,TEST,USDCNH,-9915197.075596
2018-10-12 12:43:37:076224,TEST,USDCNH,-9915198.075596
2018-10-12 12:43:36:339652,TEST,USDCNH,-9915199.075596
2018-10-12 12:43:36:225614,TEST,USDCNH,-9915200.075596
2018-10-12 12:43:36:026776,TEST,USDCNH,-9915201.075596
2018-10-12 12:43:35:818101,TEST,USDCNH,-9915202.075596
2018-10-12 12:43:35:739596,TEST,USDCNH,-9915203.075596
2018-10-12 12:43:35:215008,TEST,USDCNH,-9915204.075596
2018-10-12 12:39:27:445962,TEST,USDCNH,-9915205.075596
2018-10-12 12:39:27:079142,TEST,USDCNH,-9915206.075596
2018-10-12 12:38:40:903966,TEST,USDCNH,-9915207.075596
2018-10-12 12:38:34:258766,TEST,USDCNH,-9915208.075596
2018-10-12 12:38:30:777043,TEST,USDCNH,-9915209.075596
2018-10-12 12:37:59:715141,TEST,USDCNH,-9915210.075596
2018-10-12 12:37:59:599423,TEST,USDCNH,-9915211.075596
2018-10-12 12:37:59:165326,TEST,USDCNH,-9915212.075596
2018-10-12 12:37:59:044710,TEST,USDCNH,-9915213.075596
2018-10-12 12:37:58:309780,TEST,USDCNH,-9915214.075596
2018-10-12 12:37:50:296465,TEST,USDCNH,-9915215.075596
2018-10-12 12:36:39:990329,TEST,USDCNH,-9915216.075596
2018-10-12 12:36:39:005218,TEST,USDCNH,-9915217.075596
2018-10-12 12:36:15:882002,TEST,USDCNH,-9915218.075596
2018-10-12 12:36:14:263526,TEST,USDCNH,-9915219.075596
2018-10-12 12:36:13:755775,TEST,USDCNH,-9915220.075596
2018-10-12 12:36:12:419407,TEST,USDCNH,-9915221.075596
2018-10-12 12:35:58:473347,TEST,USDCNH,-9915222.075596
2018-10-12 12:35:58:254566,TEST,USDCNH,-9915223.075596
2018-10-12 12:35:57:992128,TEST,USDCNH,-9915224.075596
2018-10-12 12:35:57:878826,TEST,USDCNH,-9915225.075596
2018-10-12 12:35:57:321464,TEST,USDCNH,-9915226.075596
2018-10-12 12:35:57:127958,TEST,USDCNH,-9915227.075596
2018-10-12 12:35:57:032287,TEST,USDCNH,-9915228.075596
2018-10-12 12:35:56:952914,TEST,USDCNH,-9915229.075596
2018-10-12 12:35:56:819874,TEST,USDCNH,-9915230.075596
2018-10-12 12:35:56:612464,TEST,USDCNH,-9915231.075596
2018-10-12 12:35:56:542758,TEST,USDCNH,-9915232.075596
2018-10-12 12:35:30:442906,TEST,USDCNH,-9915233.075596
2018-10-12 12:35:29:987805,TEST,USDCNH,-9915234.075596
2018-10-12 12:35:29:609987,TEST,USDCNH,-9915235.075596
2018-10-12 12:35:29:303370,TEST,USDCNH,-9915236.075596
2018-10-12 12:35:28:598814,TEST,USDCNH,-9915237.075596
2018-10-12 12:35:27:871537,TEST,USDCNH,-9915238.075596
2018-10-12 12:35:27:447053,TEST,USDCNH,-9915239.075596
2018-10-12 12:35:27:236661,TEST,USDCNH,-9915240.075596
2018-10-12 12:34:15:587461,TEST,USDCNH,-9915241.075596
2018-10-12 12:34:15:315901,TEST,USDCNH,-9915242.075596
2018-10-12 12:34:02:659868,TEST,USDCNH,-9915243.075596
2018-10-12 12:34:01:174036,TEST,USDCNH,-9915244.075596
2018-10-12 12:34:00:830475,TEST,USDCNH,-9915245.075596
2018-10-12 12:34:00:687511,TEST,USDCNH,-9915246.075596
2018-10-12 12:34:00:604428,TEST,USDCNH,-9915247.075596
2018-10-12 10:50:03:411885,TEST,USDCNH,-9915248.075596
2018-10-12 10:49:58:973791,TEST,USDCNH,-9915247.075596
2018-10-12 10:49:58:219367,TEST,USDCNH,-9915246.075596
2018-10-12 10:49:57:954976,TEST,USDCNH,-9915245.075596
2018-10-12 10:49:57:813399,TEST,USDCNH,-9915244.075596
2018-10-12 10:49:57:690216,TEST,USDCNH,-9915243.075596
2018-10-12 10:49:57:114933,TEST,USDCNH,-9915242.075596
2018-10-12 10:49:36:752516,TEST,USDCNH,-9915241.075596
2018-10-12 10:49:36:655711,TEST,USDCNH,-9915240.075596
2018-10-12 10:49:36:474536,TEST,USDCNH,-9915239.075596
2018-10-12 10:49:36:138091,TEST,USDCNH,-9915238.075596
2018-10-12 10:42:30:934221,TEST,USDCNH,-9915237.075596
2018-10-12 10:42:30:429344,TEST,USDCNH,-9915236.075596
2018-10-12 10:37:30:227451,TEST,USDCNH,-9915235.075596
2018-10-12 10:37:29:662265,TEST,USDCNH,-9915234.075596
2018-10-12 10:37:28:867135,TEST,USDCNH,-9915233.075596
2018-10-12 10:37:28:845875,TEST,USDCNH,-9915232.075596
2018-10-12 10:36:23:642284,TEST,USDCNH,-9915231.075596
2018-10-12 10:36:22:934194,TEST,USDCNH,-9915230.075596
2018-10-12 10:36:22:363712,TEST,USDCNH,-9915229.075596
2018-10-12 10:36:19:131377,TEST,USDCNH,-9915228.075596
2018-10-12 10:36:18:618493,TEST,USDCNH,-9915227.075596
2018-10-12 10:36:17:456270,TEST,USDCNH,-9915226.075596
2018-10-12 10:36:16:942359,TEST,USDCNH,-9915225.075596
2018-10-12 10:36:16:851148,TEST,USDCNH,-9915224.075596
2018-10-12 10:36:16:362008,TEST,USDCNH,-9915223.075596
2018-10-12 10:36:16:314759,TEST,USDCNH,-9915222.075596
2018-10-12 10:36:16:154920,TEST,USDCNH,-9915221.075596
2018-10-12 10:36:15:504144,TEST,USDCNH,-9915220.075596
2018-10-12 10:36:08:840370,TEST,USDCNH,-9915219.075596
2018-10-12 10:36:08:077115,TEST,USDCNH,-9915218.075596
2018-10-12 10:36:07:636338,TEST,USDCNH,-9915217.075596
2018-10-12 10:36:07:050418,TEST,USDCNH,-9915216.075596
2018-10-12 10:36:06:418385,TEST,USDCNH,-9915215.075596
2018-10-12 10:36:05:905979,TEST,USDCNH,-9915214.075596
2018-10-12 10:36:05:677929,TEST,USDCNH,-9915213.075596
2018-10-12 10:36:04:846878,TEST,USDCNH,-9915212.075596
2018-10-12 10:36:04:135037,TEST,USDCNH,-9915211.075596
2018-10-12 10:36:02:999347,TEST,USDCNH,-9915210.075596
2018-10-12 10:36:02:467196,TEST,USDCNH,-9915209.075596
2018-10-12 10:36:02:316358,TEST,USDCNH,-9915208.075596
2018-10-12 10:36:01:946671,TEST,USDCNH,-9915207.075596
2018-10-12 10:36:01:676590,TEST,USDCNH,-9915206.075596
2018-10-12 10:36:01:640112,TEST,USDCNH,-9915205.075596
2018-10-12 10:36:01:459405,TEST,USDCNH,-9915204.075596
2018-10-12 10:36:00:667501,TEST,USDCNH,-9915203.075596
2018-10-12 10:36:00:399636,TEST,USDCNH,-9915202.075596
2018-10-11 15:40:11:094460,TEST,USDCNH,-9915201.075596
2018-10-11 15:40:10:970544,TEST,USDCNH,-9915202.075596
2018-10-11 15:40:10:288079,TEST,USDCNH,-9915203.075596
2018-10-11 15:40:09:382567,TEST,USDCNH,-9915204.075596
2018-10-11 15:40:09:374235,TEST,USDCNH,-9915205.075596
2018-10-11 15:40:08:672396,TEST,USDCNH,-9915206.075596
2018-10-11 15:40:06:821966,TEST,USDCNH,-9915207.075596
2018-10-11 15:40:06:782566,TEST,USDCNH,-9915208.075596
2018-10-11 15:40:06:281512,TEST,USDCNH,-9915209.075596
2018-10-11 15:40:04:605488,TEST,USDCNH,-9915210.075596
2018-10-11 15:40:04:295941,TEST,USDCNH,-9915211.075596
2018-10-11 15:40:02:207273,TEST,USDCNH,-9915212.075596
2018-10-11 15:40:02:072078,TEST,USDCNH,-9915213.075596
2018-10-11 15:40:01:304070,TEST,USDCNH,-9915214.075596
2018-10-11 15:40:00:964475,TEST,USDCNH,-9915215.075596
2018-10-11 15:40:00:628309,TEST,USDCNH,-9915216.075596
2018-10-11 15:40:00:569052,TEST,USDCNH,-9915217.075596
2018-10-11 15:39:59:848118,TEST,USDCNH,-9915218.075596
2018-10-11 15:39:59:679075,TEST,USDCNH,-9915219.075596
2018-10-11 15:39:59:373084,TEST,USDCNH,-9915220.075596
2018-10-11 15:39:58:555621,TEST,USDCNH,-9915221.075596
2018-10-11 15:39:57:792126,TEST,USDCNH,-9915222.075596
2018-10-11 15:39:57:252622,TEST,USDCNH,-9915223.075596
2018-10-11 15:39:56:824846,TEST,USDCNH,-9915224.075596
2018-10-11 15:39:56:681062,TEST,USDCNH,-9915225.075596
2018-10-11 15:39:56:475923,TEST,USDCNH,-9915226.075596
2018-10-11 15:39:56:225823,TEST,USDCNH,-9915227.075596
2018-10-11 15:39:55:610352,TEST,USDCNH,-9915228.075596
2018-10-11 15:39:54:570482,TEST,USDCNH,-9915229.075596
2018-10-11 15:39:53:148349,TEST,USDCNH,-9915230.075596
2018-10-11 15:39:52:658623,TEST,USDCNH,-9915231.075596
2018-10-11 15:39:50:102051,TEST,USDCNH,-9915232.075596
2018-10-11 15:39:49:158099,TEST,USDCNH,-9915233.075596
2018-10-11 15:39:48:922989,TEST,USDCNH,-9915234.075596
2018-10-11 15:39:47:700435,TEST,USDCNH,-9915235.075596
2018-10-11 15:39:46:952791,TEST,USDCNH,-9915236.075596
2018-10-11 15:39:45:486452,TEST,USDCNH,-9915237.075596
2018-10-11 15:39:44:716220,TEST,USDCNH,-9915238.075596
2018-10-11 15:39:44:234166,TEST,USDCNH,-9915239.075596
2018-10-11 15:39:42:440062,TEST,USDCNH,-9915240.075596
2018-10-11 15:39:39:662271,TEST,USDCNH,-9915241.075596
2018-10-11 15:39:37:178453,TEST,USDCNH,-9915242.075596
2018-10-11 15:39:36:662281,TEST,USDCNH,-9915243.075596
2018-10-11 15:39:31:604684,TEST,USDCNH,-9915244.075596
2018-10-11 15:39:30:239196,TEST,USDCNH,-9915245.075596
2018-10-11 15:39:28:799898,TEST,USDCNH,-9915246.075596
2018-10-11 15:39:28:197398,TEST,USDCNH,-9915247.075596
2018-10-11 15:39:27:749274,TEST,USDCNH,-9915248.075596
2018-10-11 15:39:26:079821,TEST,USDCNH,-9915249.075596
2018-10-11 14:04:04:423430,TEST,USDCNH,-9915250.075596
2018-10-11 14:03:18:992705,TEST,USDCNH,-9915249.075596
2018-10-11 14:03:18:491845,TEST,USDCNH,-9915248.075596
2018-10-11 14:03:17:834028,TEST,USDCNH,-9915247.075596
2018-10-11 14:03:15:993037,TEST,USDCNH,-9915246.075596
2018-10-11 14:03:15:002764,TEST,USDCNH,-9915245.075596
2018-10-11 14:03:14:376663,TEST,USDCNH,-9915244.075596
2018-10-11 14:03:14:262955,TEST,USDCNH,-9915243.075596
2018-10-11 14:03:13:827262,TEST,USDCNH,-9915242.075596
2018-10-11 14:03:11:991339,TEST,USDCNH,-9915241.075596
2018-10-11 14:03:11:038954,TEST,USDCNH,-9915240.075596
2018-10-11 14:03:09:745314,TEST,USDCNH,-9915239.075596
2018-10-11 14:03:09:547923,TEST,USDCNH,-9915238.075596
2018-10-11 14:03:07:454592,TEST,USDCNH,-9915237.075596
2018-10-11 14:03:07:211969,TEST,USDCNH,-9915236.075596
2018-10-11 14:03:06:922159,TEST,USDCNH,-9915235.075596
2018-10-11 14:03:06:882504,TEST,USDCNH,-9915234.075596
2018-10-11 14:03:06:681715,TEST,USDCNH,-9915233.075596
2018-10-11 14:03:06:632672,TEST,USDCNH,-9915232.075596
2018-10-11 14:03:06:443519,TEST,USDCNH,-9915231.075596
2018-10-11 14:03:06:274141,TEST,USDCNH,-9915230.075596
2018-10-11 14:02:36:905674,TEST,USDCNH,-9915229.075596
2018-10-11 14:02:36:602912,TEST,USDCNH,-9915228.075596
2018-10-11 14:02:36:463254,TEST,USDCNH,-9915227.075596
2018-10-11 14:02:35:878667,TEST,USDCNH,-9915226.075596
2018-10-11 14:02:35:458401,TEST,USDCNH,-9915225.075596
2018-10-11 13:55:18:686958,TEST,USDCNH,-9915224.075596
2018-10-11 13:55:18:124466,TEST,USDCNH,-9915223.075596
2018-10-11 13:53:47:113712,TEST,USDCNH,-9915222.075596
2018-10-11 13:53:47:098839,TEST,USDCNH,-9915221.075596
2018-10-11 13:53:43:139092,TEST,USDCNH,-9915220.075596
2018-10-11 13:53:42:153665,TEST,USDCNH,-9915219.075596
2018-10-11 13:53:41:994877,TEST,USDCNH,-9915218.075596
2018-10-11 13:49:15:740059,TEST,USDCNH,-9915217.075596
2018-10-11 13:49:12:301287,TEST,USDCNH,-9915216.075596
2018-10-11 13:48:47:230463,TEST,USDCNH,-9915215.075596
2018-10-11 13:48:47:215667,TEST,USDCNH,-9915214.075596
2018-10-11 13:48:33:440433,TEST,USDCNH,-9915213.075596
2018-10-11 13:48:32:350727,TEST,USDCNH,-9915212.075596
2018-10-11 13:48:31:969784,TEST,USDCNH,-9915211.075596
2018-10-11 13:48:31:897073,TEST,USDCNH,-9915210.075596
2018-10-11 13:48:31:507593,TEST,USDCNH,-9915209.075596
2018-10-11 13:48:22:334394,TEST,USDCNH,-9915208.075596
2018-10-11 13:48:20:184560,TEST,USDCNH,-9915207.075596
2018-10-11 13:48:19:521177,TEST,USDCNH,-9915206.075596
2018-10-11 13:48:19:462295,TEST,USDCNH,-9915205.075596
2018-10-11 13:48:19:357342,TEST,USDCNH,-9915204.075596
2018-10-11 13:42:27:833109,TEST,USDCNH,-9915203.075596
2018-10-11 13:42:27:603388,TEST,USDCNH,-9915204.075596
2018-10-11 13:42:26:098714,TEST,USDCNH,-9915205.075596
2018-10-11 13:42:25:361783,TEST,USDCNH,-9915206.075596
2018-10-11 13:42:24:912657,TEST,USDCNH,-9915207.075596
2018-10-11 13:42:24:595026,TEST,USDCNH,-9915208.075596
2018-10-11 13:42:13:971793,TEST,USDCNH,-9915209.075596
2018-10-11 13:42:13:865661,TEST,USDCNH,-9915210.075596
2018-10-11 13:38:43:798194,TEST,USDCNH,-9915211.075596
2018-10-11 13:38:43:343541,TEST,USDCNH,-9915212.075596
2018-10-11 13:38:33:504299,TEST,USDCNH,-9915213.075596
2018-10-11 13:37:31:149750,TEST,USDCNH,-9915214.075596
2018-10-11 13:37:30:126528,TEST,USDCNH,-9915215.075596
2018-10-11 13:37:29:895437,TEST,USDCNH,-9915216.075596
2018-10-11 13:37:29:387147,TEST,USDCNH,-9915217.075596
2018-10-11 13:37:19:409253,TEST,USDCNH,-9915218.075596
2018-10-11 13:37:18:431526,TEST,USDCNH,-9915219.075596
2018-10-11 13:37:17:647285,TEST,USDCNH,-9915220.075596
2018-10-11 13:37:17:275583,TEST,USDCNH,-9915221.075596
2018-10-11 13:37:16:650204,TEST,USDCNH,-9915222.075596
2018-10-11 13:37:16:497304,TEST,USDCNH,-9915223.075596
2018-10-11 13:37:16:084905,TEST,USDCNH,-9915224.075596
2018-10-11 13:37:15:976687,TEST,USDCNH,-9915225.075596
2018-10-11 13:37:15:750021,TEST,USDCNH,-9915226.075596
2018-10-11 13:37:15:523765,TEST,USDCNH,-9915227.075596
2018-10-11 13:37:15:474681,TEST,USDCNH,-9915228.075596
2018-10-11 13:37:15:450465,TEST,USDCNH,-9915229.075596
2018-10-11 13:37:15:429731,TEST,USDCNH,-9915230.075596
2018-10-11 13:33:16:716936,TEST,USDCNH,-9915231.075596
2018-10-11 13:33:13:227908,TEST,USDCNH,-9915232.075596
2018-10-11 13:33:12:915418,TEST,USDCNH,-9915233.075596
2018-10-11 13:33:12:245252,TEST,USDCNH,-9915234.075596
2018-10-11 13:33:11:425768,TEST,USDCNH,-9915235.075596
2018-10-11 13:33:11:066523,TEST,USDCNH,-9915236.075596
2018-10-11 13:33:10:430757,TEST,USDCNH,-9915237.075596
2018-10-11 13:33:10:218076,TEST,USDCNH,-9915238.075596
2018-10-11 13:33:09:917599,TEST,USDCNH,-9915239.075596
2018-10-11 13:17:42:578993,TEST,USDCNH,-9915240.075596
2018-10-11 13:17:42:004093,TEST,USDCNH,-9915241.075596
2018-10-11 13:17:41:144734,TEST,USDCNH,-9915242.075596
2018-10-11 13:17:41:051149,TEST,USDCNH,-9915243.075596
2018-10-11 13:17:40:756921,TEST,USDCNH,-9915244.075596
2018-10-11 13:17:40:552819,TEST,USDCNH,-9915245.075596
2018-10-11 13:17:40:114461,TEST,USDCNH,-9915246.075596
2018-10-11 13:17:38:493251,TEST,USDCNH,-9915247.075596
2018-10-11 13:17:38:182084,TEST,USDCNH,-9915248.075596
2018-10-11 13:14:51:629108,TEST,USDCNH,-9915249.075596
2018-10-11 13:14:46:381623,TEST,USDCNH,-9915250.075596
2018-10-11 13:14:45:365297,TEST,USDCNH,-9915251.075596
2018-10-11 13:14:45:020978,TEST,USDCNH,-9915252.075596
2018-10-11 13:14:42:934859,TEST,USDCNH,-9915253.075596
2018-10-11 13:14:42:789288,TEST,USDCNH,-9915254.075596
2018-10-11 13:14:42:297731,TEST,USDCNH,-9915255.075596
2018-10-11 13:14:41:820914,TEST,USDCNH,-9915256.075596
2018-10-11 13:14:41:814133,TEST,USDCNH,-9915257.075596
2018-10-11 13:14:41:577930,TEST,USDCNH,-9915258.075596
2018-10-11 13:14:40:918836,TEST,USDCNH,-9915259.075596
2018-10-11 13:14:40:827169,TEST,USDCNH,-9915260.075596
2018-10-11 13:14:40:025036,TEST,USDCNH,-9915261.075596
2018-10-11 13:14:39:435303,TEST,USDCNH,-9915262.075596
2018-10-11 13:14:38:692382,TEST,USDCNH,-9915263.075596
2018-10-11 13:14:38:462914,TEST,USDCNH,-9915264.075596
2018-10-11 13:14:38:311659,TEST,USDCNH,-9915265.075596
2018-10-11 13:14:37:932522,TEST,USDCNH,-9915266.075596
2018-10-11 11:32:01:157496,TEST,USDCNH,-9915267.075596
2018-10-11 11:32:00:490796,TEST,USDCNH,-9915266.075596
